election_year;county_number;county;party_id;party_name;candidate_number;candidate_name;candidate_birthyear;candidate_residence;candidate_gender;date_part
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;5;Tore Aabø;1973;Oslo;M;40
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;6;Lars-Erik Bruce;1984;Oslo;M;29
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;7;Richard Andreassen;1982;Oslo;M;31
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;8;Jarle Brunsell;1965;Oslo;M;48
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;9;Nikolai Buer;1977;Oslo;M;36
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;10;Thomas Frydendal;1987;Oslo;M;26
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;11;Ken Gjøran Johansen;1977;Oslo;M;35
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;12;Jan Karlstrøm;1969;Oslo;M;43
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;13;Eirik Aleksander Kleive Voll;1991;Oslo;M;22
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;14;Magnus Nymoen Lund;1992;Hamar;M;20
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;15;Vegard Martinsen;1955;Oslo;M;58
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;16;Niclas Ransted-Jøranli;1977;Stange;M;36
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;17;Erik Andreas Sandal;1952;Bergen;M;60
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;18;Bjørnar Schjelderup Tømmerås;1992;Oslo;M;21
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;19;Børge Svanstrøm Amundsen;1971;Andøy;M;42
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;20;Inge Simon Thorbjørnsen;1961;Oslo;M;51
2013;0200;Akershus;DLF;Det Liberale Folkepartiet;21;Raymond Thorsen;1976;Oslo;M;37
2013;0200;Akershus;FRP;Fremskrittspartiet;1;Kari Kjønaas Kjos;1962;Lørenskog;K;51
2013;0200;Akershus;FRP;Fremskrittspartiet;2;Hans Andreas Limi;1960;Bærum;M;52
2013;0200;Akershus;FRP;Fremskrittspartiet;3;Ib Kavle Thomsen;1961;Nittedal;M;51
2013;0200;Akershus;FRP;Fremskrittspartiet;4;Himanshu Gulati;1988;Skedsmo;M;25
2013;0200;Akershus;FRP;Fremskrittspartiet;5;Anette Carnarius Elseth;1973;Sørum;K;40
2013;0200;Akershus;FRP;Fremskrittspartiet;6;Camilla Mollatt;1971;Oppegård;K;41
2013;0200;Akershus;FRP;Fremskrittspartiet;7;Ole-Jacob Johansen;1962;Asker;M;51
2013;0200;Akershus;FRP;Fremskrittspartiet;8;Wenche A. S. Bjerke;1967;Enebakk;K;45
2013;0200;Akershus;FRP;Fremskrittspartiet;9;Elnar Remi Holmen;1985;Nes;M;27
2013;0200;Akershus;FRP;Fremskrittspartiet;10;Knut Tønnes Steenersen;1968;Ski;M;44
2013;0200;Akershus;FRP;Fremskrittspartiet;11;Kari Mikkelrud;1957;Aurskog-Høland;K;55
2013;0200;Akershus;FRP;Fremskrittspartiet;12;Toril Charlotte Reynolds;1987;Nes;K;26
2013;0200;Akershus;FRP;Fremskrittspartiet;13;Helge Fossum;1984;Nittedal;M;29
2013;0200;Akershus;FRP;Fremskrittspartiet;14;Tonje Brubak;1990;Gjøvik;K;23
2013;0200;Akershus;FRP;Fremskrittspartiet;15;Linda Mari Kristengård;1989;Nes;K;24
2013;0200;Akershus;FRP;Fremskrittspartiet;16;Bjørn Vatn;1965;Nesodden;M;48
2013;0200;Akershus;FRP;Fremskrittspartiet;17;Grethe Reinhardtsen;1962;Frogn;K;51
2013;0200;Akershus;FRP;Fremskrittspartiet;18;Arild Hemstad;1970;Nannestad;M;43
2013;0200;Akershus;FRP;Fremskrittspartiet;19;John Oddvar Kvakkestad;1986;Ski;M;27
2013;0200;Akershus;FRP;Fremskrittspartiet;20;Erik Kvarvåg;1973;Enebakk;M;40
2013;0200;Akershus;FRP;Fremskrittspartiet;21;Remi Aasli;1970;Enebakk;M;43
2013;0200;Akershus;FRP;Fremskrittspartiet;22;Ronny Røste;1966;Fet;M;47
2013;0200;Akershus;H;Høyre;1;Jan Tore Sanner;1965;Bærum;M;48
2013;0200;Akershus;H;Høyre;2;Sylvi Graham;1951;Oppegård;K;61
2013;0200;Akershus;H;Høyre;3;Tone W. Trøen;1966;Eidsvoll;K;47
2013;0200;Akershus;H;Høyre;4;Bente Stein Mathisen;1956;Asker;K;57
2013;0200;Akershus;H;Høyre;5;Henrik Asheim;1983;Bærum;M;29
2013;0200;Akershus;H;Høyre;6;Nils Aage Jegstad;1950;Vestby;M;62
2013;0200;Akershus;H;Høyre;7;Mette Tønder;1969;Nittedal;K;43
2013;0200;Akershus;H;Høyre;8;Hårek Elvenes;1959;Bærum;M;54
2013;0200;Akershus;H;Høyre;9;Thore  Vestby;1951;Frogn;M;62
2013;0200;Akershus;H;Høyre;10;Kjartan Berland;1972;Skedsmo;M;40
2013;0200;Akershus;H;Høyre;11;Ellen Ugland;1955;Asker;K;58
2013;0200;Akershus;H;Høyre;12;Trine-Lise Østlund Blime;1988;Lørenskog;K;25
2013;0200;Akershus;H;Høyre;13;Harald  Tronvik;1942;Nesodden;M;71
2013;0200;Akershus;H;Høyre;14;Anne Lene W. Hojem;1963;Bærum;K;49
2013;0200;Akershus;H;Høyre;15;Turid Kristensen;1966;Lørenskog;K;46
2013;0200;Akershus;H;Høyre;16;Dag Ekelberg;1968;Ski;M;45
2013;0200;Akershus;H;Høyre;17;Marianne Grimstad Hansen;1973;Sørum;K;39
2013;0200;Akershus;H;Høyre;18;Sebastian Næss Langaas;1986;Bærum;M;27
2013;0200;Akershus;H;Høyre;19;Kirsti Kierulf;1962;Asker;K;51
2013;0200;Akershus;H;Høyre;20;John  Ødbehr;1958;Vestby;M;55
2013;0200;Akershus;H;Høyre;21;Tonje Anderson Olsen;1969;Enebakk;K;43
2013;0200;Akershus;H;Høyre;22;Lars  Berge;1972;Ullensaker;M;41
2013;0200;Akershus;H;Høyre;23;Arild Eirik Nyheim;1966;Nes;M;47
2013;0200;Akershus;KRF;Kristelig Folkeparti;1;Malin Stensønes;1968;Nesodden;K;44
2013;0200;Akershus;KRF;Kristelig Folkeparti;2;Ingunn Ulfsten;1968;Gjerdrum;K;44
2013;0200;Akershus;KRF;Kristelig Folkeparti;3;Ida Lindtveit;1992;Oppegård;K;20
2013;0200;Akershus;KRF;Kristelig Folkeparti;4;Arne Synnes;1940;Bærum;M;73
2013;0200;Akershus;KRF;Kristelig Folkeparti;5;Rune Natrud;1967;Aurskog-Høland;M;46
2013;0200;Akershus;KRF;Kristelig Folkeparti;6;Harald Ringstad;1956;Sørum;M;56
2013;0200;Akershus;KRF;Kristelig Folkeparti;7;Siv Tove Engebråten;1964;Lørenskog;K;49
2013;0200;Akershus;KRF;Kristelig Folkeparti;8;Frode Halgunset;1971;Asker;M;42
2013;0200;Akershus;KRF;Kristelig Folkeparti;9;Astrid-Therese Theisen;1994;Bærum;K;19
2013;0200;Akershus;KRF;Kristelig Folkeparti;10;Dagrun Agnete Ødegaard;1969;Gjerdrum;K;44
2013;0200;Akershus;KRF;Kristelig Folkeparti;11;Else Marie Aasen;1957;Vestby;K;55
2013;0200;Akershus;KRF;Kristelig Folkeparti;12;Jolanta Gluksman;1964;Oppegård;K;49
2013;0200;Akershus;KRF;Kristelig Folkeparti;13;Lise Kragset Furuseth;1973;Ullensaker;K;40
2013;0200;Akershus;KRF;Kristelig Folkeparti;14;Lars Johan Rustad;1963;Vestby;M;50
2013;0200;Akershus;KRF;Kristelig Folkeparti;15;Dag Andreas Fedøy;1972;Ski;M;41
2013;0200;Akershus;KRF;Kristelig Folkeparti;16;Kjetil Rydland;1972;Hurdal;M;41
2013;0200;Akershus;KRF;Kristelig Folkeparti;17;Lisbeth Gamre Skulstad;1963;Skedsmo;K;50
2013;0200;Akershus;KRF;Kristelig Folkeparti;18;Roman Aginian;1971;Bærum;M;42
2013;0200;Akershus;KRF;Kristelig Folkeparti;19;Line Nordhaug;1990;Oppegård;K;23
2013;0200;Akershus;KRF;Kristelig Folkeparti;20;Morten Lillemo;1972;Ås;M;41
2013;0200;Akershus;KRF;Kristelig Folkeparti;21;Anne-Gunn Steen Røse;1953;Ski;K;60
2013;0200;Akershus;KRF;Kristelig Folkeparti;22;Arne Willy Dahl;1949;Nittedal;M;64
2013;0200;Akershus;KRF;Kristelig Folkeparti;23;Hildur Horn Øien;1940;Asker;K;73
2013;0200;Akershus;KSP;Kristent Samlingsparti;1;Finn Henrik Friis Larsen;1951;Lørenskog;M;62
2013;0200;Akershus;KSP;Kristent Samlingsparti;2;Lars Tore Wollum;1976;Skedsmo;M;36
2013;0200;Akershus;KSP;Kristent Samlingsparti;3;Mette Follestad;1968;Asker;K;44
2013;0200;Akershus;KSP;Kristent Samlingsparti;4;Svein Tormod Bekkhus;1978;Sørum;M;35
2013;0200;Akershus;KSP;Kristent Samlingsparti;5;Josef Martinsen;1940;Ullensaker;M;72
2013;0200;Akershus;KSP;Kristent Samlingsparti;6;Margaret Midttun;1970;Ullensaker;K;43
2013;0200;Akershus;KSP;Kristent Samlingsparti;7;Rolf Simon Friis Larsen;1981;Rælingen;M;32
2013;0200;Akershus;KSP;Kristent Samlingsparti;8;Anita Wollum;1979;Skedsmo;K;33
2013;0200;Akershus;KSP;Kristent Samlingsparti;9;Magne Kjetil Aske;1969;Skedsmo;M;44
2013;0200;Akershus;KSP;Kristent Samlingsparti;10;Bjarne Ludviksen;1937;Nittedal;M;76
2013;0200;Akershus;KSP;Kristent Samlingsparti;11;Solveig Larsen;1956;Lørenskog;K;56
2013;0200;Akershus;KSP;Kristent Samlingsparti;12;Thor Petter Braarvig;1955;Røyken;M;58
2013;0200;Akershus;KSP;Kristent Samlingsparti;13;Oddmund Hyldmo;1945;Stjørdal;M;68
2013;0200;Akershus;KSP;Kristent Samlingsparti;14;Elisabeth Arnet Sandvik;1938;Trondheim;K;75
2013;0200;Akershus;KSP;Kristent Samlingsparti;15;Per Midttun;1963;Ullensaker;M;50
2013;0200;Akershus;KSP;Kristent Samlingsparti;16;Bjørn Sæther;1955;Trondheim;M;57
2013;0200;Akershus;KSP;Kristent Samlingsparti;17;Unni Bergfald;1943;Trondheim;K;69
2013;0200;Akershus;KSP;Kristent Samlingsparti;18;Morten Selven;1943;Trondheim;M;69
2013;0200;Akershus;KSP;Kristent Samlingsparti;19;Stian Bruaset;1982;Trondheim;M;31
2013;0200;Akershus;KYST;Kystpartiet;1;Svein Tennes;1955;Vågan;M;58
2013;0200;Akershus;KYST;Kystpartiet;2;Trond Jansen;1942;Frogn;M;70
2013;0200;Akershus;KYST;Kystpartiet;3;Nyokabi Wanjiru Bækkelien;1973;Nes;K;40
2013;0200;Akershus;KYST;Kystpartiet;4;Ulf Tore Bakken;1963;Enebakk;M;50
2013;0200;Akershus;KYST;Kystpartiet;5;Ellen Motzfeldt;1947;Asker;K;66
2013;0200;Akershus;KYST;Kystpartiet;6;Bjørn Christian Borch;1945;Oslo;M;67
2013;0200;Akershus;KYST;Kystpartiet;7;Tore K. Aaslund;1974;Nesodden;M;39
2013;0200;Akershus;KYST;Kystpartiet;8;Terje Skurdal;1960;Rælingen;M;53
2013;0200;Akershus;KYST;Kystpartiet;9;Fred-Harald Bratli;1965;Frogn;M;47
2013;0200;Akershus;KYST;Kystpartiet;10;Bengt Stabrun Johansen;1967;Alta;M;46
2013;0200;Akershus;KYST;Kystpartiet;11;Erik Strand;1973;Tjøme;M;39
2013;0200;Akershus;KYST;Kystpartiet;12;Hege Kolstad;1962;Tønsberg;K;51
2013;0200;Akershus;KYST;Kystpartiet;13;Kjell Leif Bergtun;1951;Sandefjord;M;61
2013;0200;Akershus;KYST;Kystpartiet;14;Kristin Brennhaug;1968;Fjell;K;44
2013;0200;Akershus;KYST;Kystpartiet;15;Sergej Alexander Munkvold;1979;Oslo;M;34
2013;0200;Akershus;KYST;Kystpartiet;16;Wendy Johansen;1964;Værøy;K;49
2013;0200;Akershus;KYST;Kystpartiet;17;Torhild Helliesen;1942;Oslo;K;71
2013;0200;Akershus;KYST;Kystpartiet;18;Kristin Brataas;1964;Oslo;K;48
2013;0200;Akershus;KYST;Kystpartiet;19;Per Jørgen Hanssen;1947;Larvik;M;66
2013;0200;Akershus;KYST;Kystpartiet;20;Wenche Kristiansen;1967;Rødøy;K;46
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;1;Øyvind Solum;1965;Nesodden;M;48
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;2;Marie Loe Halvorsen;1987;Ås;K;26
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;3;Nikki Schei;1962;Bærum;M;51
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;4;Mette Sperre;1952;Fet;K;60
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;5;Bente Bakke;1942;Vestby;K;70
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;6;Christian Grorud;1957;Bærum;M;55
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;7;Ida Karina Kann;1989;Ås;K;24
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;8;Kristian Normand;1987;Oslo;M;25
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;9;Anne Hilde Røsvik;1969;Asker;K;43
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;10;Hans Petter Sveen;1961;Eidsvoll;M;51
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;11;Camilla Garvik Maaland;1988;Stavanger;K;25
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;12;Aage Berge;1959;Rælingen;M;53
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;13;Adam Tumidajewicz;1985;Oslo;M;27
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;14;Svein Johan Reid;1970;Oppegård;M;43
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;15;Anne Katrine Krøvel-Velle;1973;Nesodden;K;40
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;16;Eirik Gram Franck;1967;Hurdal;M;46
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;17;Lisa Kara Frøyland;1974;Lørenskog;K;38
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;18;Frøydis Dahlø;1985;Eidsvoll;K;27
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;19;Siri Faafeng;1972;Skedsmo;K;41
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;20;Svein Medhus;1963;Bærum;M;50
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;21;Anne Karine Halse;1971;Nittedal;K;42
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;22;Hilde Charlotte Blomberg;1970;Ski;K;42
2013;0200;Akershus;MDG;Miljøpartiet De Grønne;23;Kristin Eriksen;1989;Nesodden;K;24
2013;0200;Akershus;PP;Pensjonistpartiet;1;Ragnar Dahl;1956;Frogn;M;57
2013;0200;Akershus;PP;Pensjonistpartiet;2;Mette Mørck Helland;1948;Bærum;K;64
2013;0200;Akershus;PP;Pensjonistpartiet;3;Kjell Sandanger;1939;Asker;M;74
2013;0200;Akershus;PP;Pensjonistpartiet;4;Inger Johanne Kjuul;1949;Nittedal;K;64
2013;0200;Akershus;PP;Pensjonistpartiet;5;Ola Øygard;1940;Ski;M;72
2013;0200;Akershus;PP;Pensjonistpartiet;6;Turid Jørgensen;1944;Ullensaker;K;69
2013;0200;Akershus;PP;Pensjonistpartiet;7;Mildrid Unhjem Johansen;1939;Asker;K;73
2013;0200;Akershus;PP;Pensjonistpartiet;8;Helge Bostad;1933;Bærum;M;80
2013;0200;Akershus;PP;Pensjonistpartiet;9;Anne Lise Hogstad;1937;Skedsmo;K;75
2013;0200;Akershus;PP;Pensjonistpartiet;10;Per Harold Austad;1936;Eidsvoll;M;76
2013;0200;Akershus;PP;Pensjonistpartiet;11;Lise Rønbeck;1953;Frogn;K;60
2013;0200;Akershus;PP;Pensjonistpartiet;12;Frede Sund;1945;Asker;M;67
2013;0200;Akershus;PP;Pensjonistpartiet;13;Eli Margrethe Sawyer;1968;Ski;K;45
2013;0200;Akershus;PP;Pensjonistpartiet;14;Bjørn Fuglestad;1940;Frogn;M;73
2013;0200;Akershus;PP;Pensjonistpartiet;15;Tore Reidar Wensberg;1956;Nittedal;M;57
2013;0200;Akershus;PP;Pensjonistpartiet;16;Jørn Pettersen;1960;Ås;M;53
2013;0200;Akershus;PP;Pensjonistpartiet;17;Jørn-Erik Aaserud;1942;Asker;M;71
2013;0200;Akershus;PP;Pensjonistpartiet;18;Finn Tybring-Petersen;1937;Ullensaker;M;75
2013;0200;Akershus;PP;Pensjonistpartiet;19;Hugo Enrique Aurdal;1947;Eidsvoll;M;66
2013;0200;Akershus;PP;Pensjonistpartiet;20;Ola Tollefsen;1944;Asker;M;68
2013;0200;Akershus;PP;Pensjonistpartiet;21;Tobbis Kristiansen;1951;Ski;M;61
2013;0200;Akershus;PP;Pensjonistpartiet;22;Bernhard Christian Jenssen;1936;Bærum;M;76
2013;0200;Akershus;PP;Pensjonistpartiet;23;Erik Leif Henni;1944;Skedsmo;M;68
2013;0200;Akershus;PIR;Piratpartiet;1;Geir Aaslid;1954;Bærum;M;59
2013;0200;Akershus;PIR;Piratpartiet;2;Haakon Hellum Aabakken;1993;Asker;M;20
2013;0200;Akershus;PIR;Piratpartiet;3;Olav Have Holm;1971;Vestby;M;42
2013;0200;Akershus;PIR;Piratpartiet;4;Isabelle Geire Sætersdal;1993;Oslo;K;20
2013;0200;Akershus;PIR;Piratpartiet;5;Arnhild Norås;1954;Bærum;K;59
2013;0200;Akershus;PIR;Piratpartiet;6;Geir Aasen;1982;Aurskog-Høland;M;31
2013;0200;Akershus;PIR;Piratpartiet;7;Jan-Erik Vinje;1978;Asker;M;34
2013;0200;Akershus;PIR;Piratpartiet;8;Halvor Devor Stokke;1993;Bærum;M;19
2013;0200;Akershus;PIR;Piratpartiet;9;Eirik Andersen;1970;Bærum;M;42
2013;0200;Akershus;PIR;Piratpartiet;10;Christer Fjølstad;1993;Ullensaker;M;19
2013;0200;Akershus;PIR;Piratpartiet;11;Thomas Askjellerud;1981;Vestby;M;31
2013;0200;Akershus;PIR;Piratpartiet;12;Michael Andersen Lundsveen;1989;Halden;M;24
2013;0200;Akershus;PIR;Piratpartiet;13;Øystein Middelthun;1977;Oslo;M;36
2013;0200;Akershus;PIR;Piratpartiet;14;Vegard Solheim;1991;Naustdal;M;22
2013;0200;Akershus;PIR;Piratpartiet;15;Kai Terje Hagali;1969;Halden;M;44
2013;0200;Akershus;PIR;Piratpartiet;16;Pål Magnus Lykkja;1971;Ullensaker;M;42
2013;0200;Akershus;PIR;Piratpartiet;17;Jenny A. M. Olsson Picalausa;1982;Nittedal;K;31
2013;0200;Akershus;PIR;Piratpartiet;18;Torbjørn Jørgensen;1985;Halden;M;28
2013;0200;Akershus;PIR;Piratpartiet;19;Are Riksaasen;1973;Oslo;M;40
2013;0200;Akershus;PIR;Piratpartiet;20;Øyvind Andersen Holm;1969;Bergen;M;44
2013;0200;Akershus;RØDT;Rødt;1;Ann Karin Osode;1961;Ski;K;52
2013;0200;Akershus;RØDT;Rødt;2;Teresa Latorre;1961;Bærum;K;51
2013;0200;Akershus;RØDT;Rødt;3;Millie Linnea Natalia Killi;1993;Bærum;K;20
2013;0200;Akershus;RØDT;Rødt;4;Asbjørn Paulsen;1981;Nittedal;M;32
2013;0200;Akershus;RØDT;Rødt;5;Benedikte Smith;1957;Asker;K;56
2013;0200;Akershus;RØDT;Rødt;6;Kjetil Grønvold;1954;Skedsmo;M;59
2013;0200;Akershus;RØDT;Rødt;7;Rønnaug Stensrud;1957;Nesodden;K;55
2013;0200;Akershus;RØDT;Rødt;8;Ole Nikolai Gjerset;1990;Trondheim;M;23
2013;0200;Akershus;RØDT;Rødt;9;Unni Vestergren Asthøy;1995;Ski;K;18
2013;0200;Akershus;RØDT;Rødt;10;Jonas Johnsrud Bøhn;1995;Frogn;M;18
2013;0200;Akershus;RØDT;Rødt;11;Bård-Kjetil Dahl;1968;Asker;M;44
2013;0200;Akershus;RØDT;Rødt;12;Gunn Frisholm;1955;Ullensaker;K;58
2013;0200;Akershus;RØDT;Rødt;13;Tor Knudsen;1948;Asker;M;64
2013;0200;Akershus;RØDT;Rødt;14;Gjertrud Elisabeth Østbye;1995;Vestby;K;17
2013;0200;Akershus;RØDT;Rødt;15;Vidar Holm;1963;Skedsmo;M;49
2013;0200;Akershus;RØDT;Rødt;16;Dag Gladmann Sørheim;1985;Bærum;M;28
2013;0200;Akershus;RØDT;Rødt;17;Lill Kvaksrud;1961;Nannestad;K;52
2013;0200;Akershus;RØDT;Rødt;18;Odd Klunderud;1956;Ski;M;57
2013;0200;Akershus;RØDT;Rødt;19;Tone Torgersen;1945;Asker;K;67
2013;0200;Akershus;RØDT;Rødt;20;Siri Madeleine R. Iversen;1967;Oppegård;K;46
2013;0200;Akershus;RØDT;Rødt;21;Aksel Nærstad;1952;Asker;M;61
2013;0200;Akershus;SFP;Samfunnspartiet;1;Frank Wassdahl;1960;Aurskog-Høland;M;53
2013;0200;Akershus;SFP;Samfunnspartiet;2;Gunhild Anker Stordalen;1979;Oslo;K;34
2013;0200;Akershus;SFP;Samfunnspartiet;3;Tor Erling Staff;1933;Oslo;M;80
2013;0200;Akershus;SFP;Samfunnspartiet;4;Rousbeh Saidpour;1987;Fredrikstad;M;26
2013;0200;Akershus;SFP;Samfunnspartiet;5;Alex Rosén;1968;Bærum;M;45
2013;0200;Akershus;SFP;Samfunnspartiet;6;Øystein Johannessen;1951;Hemnes;M;61
2013;0200;Akershus;SFP;Samfunnspartiet;7;Bernt Heimland;1963;Hemnes;M;49
2013;0200;Akershus;SFP;Samfunnspartiet;8;Erlend Eik;1968;Drammen;M;45
2013;0200;Akershus;SFP;Samfunnspartiet;9;Vendela Kirsebom;1967;Nesodden;K;46
2013;0200;Akershus;SFP;Samfunnspartiet;10;Aylar Lie;1984;Oslo;K;29
2013;0200;Akershus;SFP;Samfunnspartiet;11;Cathrine Skogvoll;1985;Oslo;K;28
2013;0200;Akershus;SFP;Samfunnspartiet;12;Pia Renate Haraldsen;1981;Bærum;K;32
2013;0200;Akershus;SFP;Samfunnspartiet;13;Katrine Moholt;1973;Nannestad;K;39
2013;0200;Akershus;SFP;Samfunnspartiet;14;Dorthe Skappel;1962;Oslo;K;50
2013;0200;Akershus;SFP;Samfunnspartiet;15;Ole Paus;1947;Oslo;M;66
2013;0200;Akershus;SFP;Samfunnspartiet;16;Brynjar Meling;1967;Oslo;M;46
2013;0200;Akershus;SFP;Samfunnspartiet;17;Mariann Gundersen Lelienhof;1961;Oslo;K;51
2013;0200;Akershus;SFP;Samfunnspartiet;18;Johan Golden;1974;Oslo;M;39
2013;0200;Akershus;SFP;Samfunnspartiet;19;Atle Antonsen;1969;Oslo;M;43
2013;0200;Akershus;SP;Senterpartiet;1;Erlend Grimstad;1967;Skedsmo;M;45
2013;0200;Akershus;SP;Senterpartiet;2;Anne-Line Kjos Sollie;1964;Ullensaker;K;48
2013;0200;Akershus;SP;Senterpartiet;3;Hans Kristian Raanaas;1971;Frogn;M;42
2013;0200;Akershus;SP;Senterpartiet;4;Eva Holo Kostveit;1942;Bærum;K;70
2013;0200;Akershus;SP;Senterpartiet;5;Morten Vollset;1987;Ås;M;25
2013;0200;Akershus;SP;Senterpartiet;6;Nadine Al-Mustafa;1993;Ski;K;20
2013;0200;Akershus;SP;Senterpartiet;7;Christian Anton Smedshaug;1969;Bærum;M;43
2013;0200;Akershus;SP;Senterpartiet;8;Martha Tærud;1988;Nannestad;K;24
2013;0200;Akershus;SP;Senterpartiet;9;Ole Morten Geving;1974;Vestby;M;38
2013;0200;Akershus;SP;Senterpartiet;10;Anne Kari Thingelstad;1977;Nittedal;K;35
2013;0200;Akershus;SP;Senterpartiet;11;Martin Johnsbråten;1991;Eidsvoll;M;21
2013;0200;Akershus;SP;Senterpartiet;12;Anne Thori Kogstad;1948;Gjerdrum;K;65
2013;0200;Akershus;SP;Senterpartiet;13;Hans Kristian Solberg;1970;Enebakk;M;42
2013;0200;Akershus;SP;Senterpartiet;14;Hege Andresen;1973;Sørum;K;39
2013;0200;Akershus;SP;Senterpartiet;15;Jon Røine;1944;Fet;M;69
2013;0200;Akershus;SP;Senterpartiet;16;Marianne Røed;1982;Ås;K;30
2013;0200;Akershus;SP;Senterpartiet;17;Ole Kristian Kaurstad;1957;Nes;M;56
2013;0200;Akershus;SP;Senterpartiet;18;Inger Johanne Aaby;1986;Asker;K;26
2013;0200;Akershus;SP;Senterpartiet;19;Lisbeth Solsrud Bjørnstad;1970;Hurdal;K;43
2013;0200;Akershus;SP;Senterpartiet;20;Lars Henrik Sundby;1965;Aurskog-Høland;M;48
2013;0200;Akershus;SP;Senterpartiet;21;Sandra Kristine Søreide;1992;Nesodden;K;20
2013;0200;Akershus;SP;Senterpartiet;22;Odd-Einar Hjortnæs;1971;Asker;M;41
2013;0200;Akershus;SP;Senterpartiet;23;Ann-Kristin Fiskerud;1959;Skedsmo;K;54
2013;0200;Akershus;SV;Sosialistisk Venstreparti;1;Bård Vegar Solhjell;1971;Vestby;M;41
2013;0200;Akershus;SV;Sosialistisk Venstreparti;2;Rannveig Kvifte Andresen;1967;Ski;K;46
2013;0200;Akershus;SV;Sosialistisk Venstreparti;3;Andreas Christiansen Halse;1986;Lørenskog;M;27
2013;0200;Akershus;SV;Sosialistisk Venstreparti;4;Vilde Følling Folland;1991;Bærum;K;21
2013;0200;Akershus;SV;Sosialistisk Venstreparti;5;Hanne Kvifte Andresen;1986;Rælingen;K;27
2013;0200;Akershus;SV;Sosialistisk Venstreparti;6;Christian Hintze Holm;1964;Nesodden;M;48
2013;0200;Akershus;SV;Sosialistisk Venstreparti;7;Ingvild Bø Moberg;1969;Bærum;K;43
2013;0200;Akershus;SV;Sosialistisk Venstreparti;8;Ruth Solveig Birkeland;1954;Eidsvoll;K;58
2013;0200;Akershus;SV;Sosialistisk Venstreparti;9;Joel Olawunmi Ene;1965;Asker;M;48
2013;0200;Akershus;SV;Sosialistisk Venstreparti;10;Tine Solvang;1973;Lørenskog;K;40
2013;0200;Akershus;SV;Sosialistisk Venstreparti;11;Gjermund Skaar;1978;Bærum;M;35
2013;0200;Akershus;SV;Sosialistisk Venstreparti;12;Hege Opedal;1970;Ås;K;42
2013;0200;Akershus;SV;Sosialistisk Venstreparti;13;Abdurrehman Khan;1972;Rælingen;M;41
2013;0200;Akershus;SV;Sosialistisk Venstreparti;14;Jane Bråthen;1975;Sørum;K;38
2013;0200;Akershus;SV;Sosialistisk Venstreparti;15;Karim Allahweysi;1955;Skedsmo;M;57
2013;0200;Akershus;SV;Sosialistisk Venstreparti;16;Ragnhild Bergersen Zeigler;1985;Oppegård;K;27
2013;0200;Akershus;SV;Sosialistisk Venstreparti;17;Ørn Terje Foss;1953;Nannestad;M;59
2013;0200;Akershus;SV;Sosialistisk Venstreparti;18;Signy Svendsen;1964;Vestby;K;48
2013;0200;Akershus;SV;Sosialistisk Venstreparti;19;Tom Christian Axelsen;1962;Lørenskog;M;51
2013;0200;Akershus;SV;Sosialistisk Venstreparti;20;Nora Marie Arnevåg;1948;Enebakk;K;65
2013;0200;Akershus;SV;Sosialistisk Venstreparti;21;Kjell Monsen;1950;Frogn;M;62
2013;0200;Akershus;SV;Sosialistisk Venstreparti;22;Janne Moen Lyng;1972;Ullensaker;K;41
