KOMMNR;KOMMUNE;PARTIKODE;PARTINAVN;PLASSNR;NAVN;FØDT;KJØNN;STEMMETILLEGG;STILTE 2007
0101;Halden;V;Venstre;19;Bent Ingerø-Ahlsen;1963;M;N;J
0101;Halden;V;Venstre;20;Rolv Møll Nilsen;1955;M;N;J
0101;Halden;V;Venstre;21;Dina Cecilie Nordsjø;1985;K;N;J
0101;Halden;V;Venstre;22;Dag Rune Aasum;1965;M;N;J
0101;Halden;V;Venstre;23;Øyvind Åsmund Johannessen;1938;M;N;J
0101;Halden;V;Venstre;24;Elisabeth J Egeberg;1969;K;N;J
0101;Halden;V;Venstre;25;Atal Mohammad Feroz Faizi;1992;M;N;J
0101;Halden;V;Venstre;26;Arne Yngvar Seljevik;1934;M;N;J
0101;Halden;V;Venstre;27;Siv Elizabeth Stang;1954;K;N;J
0101;Halden;V;Venstre;28;Trond A Solvang Andersen;1972;M;N;J
0101;Halden;V;Venstre;29;Miguel Angel Valero Soria;1965;M;N;J
0101;Halden;V;Venstre;30;Frode Tennebø;1971;M;N;J
0101;Halden;V;Venstre;31;Siv Lønseth;1966;K;N;J
0101;Halden;V;Venstre;32;Halgeir Olav Lilleheil;1961;M;N;J
0101;Halden;V;Venstre;33;Harald Johann Løchen;1993;M;N;J
0101;Halden;V;Venstre;34;Ellen Johanne Andersen;1949;K;N;J
0101;Halden;V;Venstre;35;Harald P-J Thunem;1965;M;N;J
0101;Halden;V;Venstre;36;Turid Torgerstuen;1951;K;N;J
0101;Halden;V;Venstre;37;Henrik Johansen Forsstrøm;1988;M;N;J
0101;Halden;V;Venstre;38;Morten Antonsen;1967;M;N;J
0101;Halden;V;Venstre;39;Trond Ivar Johnsen;1961;M;N;J
0101;Halden;V;Venstre;40;Eirin Finnanger;1961;K;N;J
0101;Halden;V;Venstre;41;Reidar Fosdahl;1968;M;N;J
0101;Halden;V;Venstre;42;Kent Daniel Johnsen;1991;M;N;J
0101;Halden;V;Venstre;43;Atoosa P-J Thunem;1964;K;N;J
0101;Halden;V;Venstre;44;Gunnar Arnoldus Arholt;1931;M;N;J
0101;Halden;V;Venstre;45;Pål Rolf Buttingsrud;1941;M;N;J
0101;Halden;V;Venstre;46;Ingvild K Nygaard-Hansen;1993;K;N;J
0101;Halden;V;Venstre;47;Kjell Ove Kjølaas;1951;M;N;J
0101;Halden;V;Venstre;48;Jan-Magne Sørensen;1966;M;N;J
0101;Halden;V;Venstre;49;Tone Skråning;1966;K;N;J
0101;Halden;VV;Vårt Valg;1;Sven Helle;1981;M;N;N
0101;Halden;VV;Vårt Valg;2;Morten Christian Stegard;1962;M;N;N
0101;Halden;VV;Vårt Valg;3;Mona Klippenberg Stang;1968;K;N;N
0101;Halden;VV;Vårt Valg;4;Carsten Bugge Stang;1960;M;N;N
0101;Halden;VV;Vårt Valg;5;Svein Håvard Norheim;1975;M;N;N
0101;Halden;VV;Vårt Valg;6;Trude Landsverk;1963;K;N;N
0101;Halden;VV;Vårt Valg;7;Heidi Marina Langebeck;1987;K;N;N
0101;Halden;VV;Vårt Valg;8;Johan Spørck Thoresen;1964;M;N;N
0101;Halden;VV;Vårt Valg;9;Lars Georg Hammer;1966;M;N;N
0101;Halden;VV;Vårt Valg;10;Hege Birgitte Romøren;1968;K;N;N
0101;Halden;VV;Vårt Valg;11;Eva Kristin Gravem-Ruuska;1959;K;N;N
0101;Halden;VV;Vårt Valg;12;Arild Johansen;1957;M;N;N
0101;Halden;VV;Vårt Valg;13;Kine Helle Kjølberg;1987;K;N;N
0101;Halden;VV;Vårt Valg;14;Kushtrim Peci;1992;M;N;N
0101;Halden;VV;Vårt Valg;15;Tove M Gundersen Olsen;1960;K;N;N
0101;Halden;VV;Vårt Valg;16;Lars-Erik Høiby;1970;M;N;N
0101;Halden;VV;Vårt Valg;17;André Berg;1980;M;N;N
0101;Halden;VV;Vårt Valg;18;Kjell Einar Vaglen;1964;M;N;N
0101;Halden;VV;Vårt Valg;19;Elisabeth Vik Eide;1961;K;N;N
0101;Halden;VV;Vårt Valg;20;Rut Irene Fjellheim;1965;K;N;N
0101;Halden;VV;Vårt Valg;21;Eli Helen Witzø;1977;K;N;N
0101;Halden;VV;Vårt Valg;22;Vesna Grønli;1956;K;N;N
0101;Halden;VV;Vårt Valg;23;Senimili Næss Naulivou;1991;K;N;N
0101;Halden;VV;Vårt Valg;24;Leif Bjarne Lund;1950;M;N;N
0101;Halden;VV;Vårt Valg;25;Rolf Olsen;1961;M;N;N
0101;Halden;VV;Vårt Valg;26;Frøydis Irene Henriksen;1961;K;N;N
0101;Halden;VV;Vårt Valg;27;Lena-Marie Ludvigsen;1985;K;N;N
0101;Halden;VV;Vårt Valg;28;Sephora Kupa K Luabeya;1993;K;N;N
0101;Halden;VV;Vårt Valg;29;Espen Røsberg;1984;M;N;N
0101;Halden;VV;Vårt Valg;30;Christopher Winters;1987;M;N;N
0101;Halden;VV;Vårt Valg;31;Randi Alice Ahlsen Bø;1967;K;N;N
0101;Halden;VV;Vårt Valg;32;Lisbeth Mathiassen;1941;K;N;N
0101;Halden;VV;Vårt Valg;33;Per Thomas Fjellheim;1955;M;N;N
0101;Halden;VV;Vårt Valg;34;Ragnhild Vik;1953;K;N;N
0101;Halden;VV;Vårt Valg;35;Iman Abdillahi Ahmed;1991;K;N;N
0101;Halden;VV;Vårt Valg;36;Lars Buckholm;1993;M;N;N
0101;Halden;VV;Vårt Valg;37;Christine Aardahl;1987;K;N;N
0101;Halden;VV;Vårt Valg;38;Jonas Aardahl Lærum;1993;M;N;N
0101;Halden;VV;Vårt Valg;39;Eline Dorthea Husem;1987;K;N;N
0101;Halden;VV;Vårt Valg;40;Gitte Tajet Sefring;1966;K;N;N
0101;Halden;VV;Vårt Valg;41;Michael Larsen Thøgersen;1992;M;N;N
0101;Halden;VV;Vårt Valg;42;Inger-Marie Bragvin;1958;K;N;N
0101;Halden;VV;Vårt Valg;43;Ole-Fredrik S Bjerkeli;1993;M;N;N
0101;Halden;VV;Vårt Valg;44;Marie Mirjam Stokke;1967;K;N;N
0101;Halden;VV;Vårt Valg;45;Pål Espen Labori Granholt;1992;M;N;N
0101;Halden;VV;Vårt Valg;46;Evine Østensvig;1993;K;N;N
0101;Halden;VV;Vårt Valg;47;Saeed Farooq Butt;1968;M;N;N
0101;Halden;VV;Vårt Valg;48;Christian Stark;1971;M;N;N
0101;Halden;VV;Vårt Valg;49;Camilla Arntzen;1977;K;N;N
0101;Halden;VV;Vårt Valg;50;Thor A Gjendem Løvhaug;1992;M;N;N
0101;Halden;VV;Vårt Valg;51;Haakon Andreas Stang;1948;M;N;N
0104;Moss;A;Det norske Arbeiderparti;1;Tomas Colin Archer;1952;M;J;J
0104;Moss;A;Det norske Arbeiderparti;2;Hanne Kristin Tollerud;1968;K;J;J
0104;Moss;A;Det norske Arbeiderparti;3;Shakeel Rehman;1984;M;N;J
0104;Moss;A;Det norske Arbeiderparti;4;Aud Helen Wernberg Øyen;1988;K;N;J
0104;Moss;A;Det norske Arbeiderparti;5;Erik Roth Nilsen;1945;M;N;J
0104;Moss;A;Det norske Arbeiderparti;6;Siv Henriette Jacobsen;1966;K;N;J
0104;Moss;A;Det norske Arbeiderparti;7;Michael A. Baker;1961;M;N;J
0104;Moss;A;Det norske Arbeiderparti;8;Mari Hobbel;1980;K;N;J
0104;Moss;A;Det norske Arbeiderparti;9;Åsmund Svendsen;1967;M;N;J
0104;Moss;A;Det norske Arbeiderparti;10;Anne Elisabeth Thoresen;1969;K;N;J
0104;Moss;A;Det norske Arbeiderparti;11;Christian Larsen;1988;M;N;J
0104;Moss;A;Det norske Arbeiderparti;12;Irene Johansen;1961;K;N;J
0104;Moss;A;Det norske Arbeiderparti;13;Morten Jørgen Didriksen;1958;M;N;J
0104;Moss;A;Det norske Arbeiderparti;14;Gunnel Edfeldt;1947;K;N;J
0104;Moss;A;Det norske Arbeiderparti;15;Fred Jørgen Evensen;1976;M;N;J
0104;Moss;A;Det norske Arbeiderparti;16;Shabana Farrah Malik;1965;K;N;J
0104;Moss;A;Det norske Arbeiderparti;17;Jan Eilert Bjørnstad;1938;M;N;J
0104;Moss;A;Det norske Arbeiderparti;18;Gulay Basli;1979;K;N;J
0104;Moss;A;Det norske Arbeiderparti;19;Gunnar Walter Richter Johansen;1944;M;N;J
0104;Moss;A;Det norske Arbeiderparti;20;Helene Eriksen;1978;K;N;J
0104;Moss;A;Det norske Arbeiderparti;21;Morten Nyborg;1962;M;N;J
0104;Moss;A;Det norske Arbeiderparti;22;Irene Liv Hansen;1956;K;N;J
0104;Moss;A;Det norske Arbeiderparti;23;Hassan Ali Ahmed Nore;1960;M;N;J
0104;Moss;A;Det norske Arbeiderparti;24;Karin Ekholdt Aarkvisla;1946;K;N;J
0104;Moss;A;Det norske Arbeiderparti;25;Odd Espen Skjærbekk;1967;M;N;J
0104;Moss;A;Det norske Arbeiderparti;26;Oddveig Størdal;1945;K;N;J
0104;Moss;A;Det norske Arbeiderparti;27;Khaqan Khan;1978;M;N;J
0104;Moss;A;Det norske Arbeiderparti;28;Bibi Shabira Hossein;1953;K;N;J
0104;Moss;A;Det norske Arbeiderparti;29;Per Christian Michelsen;1953;M;N;J
0104;Moss;A;Det norske Arbeiderparti;30;Caroline Svendsen;1993;K;N;J
0104;Moss;A;Det norske Arbeiderparti;31;Lars Fløtra;1964;M;N;J
0104;Moss;A;Det norske Arbeiderparti;32;Amber Khan;1979;K;N;J
0104;Moss;A;Det norske Arbeiderparti;33;Jonas Dalen Berg;1987;M;N;J
0104;Moss;FRP;Fremskrittspartiet;1;Erlend Wiborg;1984;M;J;J
0104;Moss;FRP;Fremskrittspartiet;2;Liv Ingeborg Leirstein;1939;K;J;J
0104;Moss;FRP;Fremskrittspartiet;3;Arild Svensson;1963;M;J;J
0104;Moss;FRP;Fremskrittspartiet;4;Anne Bramo;1963;K;J;J
0104;Moss;FRP;Fremskrittspartiet;5;Håkon Alexander Røssum;1983;M;J;J
0104;Moss;FRP;Fremskrittspartiet;6;Thomas Opland;1977;M;J;J
0104;Moss;FRP;Fremskrittspartiet;7;Roger Madsen;1964;M;N;J
0104;Moss;FRP;Fremskrittspartiet;8;Cathrine Dalan;1987;K;N;J
0104;Moss;FRP;Fremskrittspartiet;9;Niklas Eriksen;1993;M;N;J
0104;Moss;FRP;Fremskrittspartiet;10;Roar Verpesdal;1955;M;N;J
0104;Moss;FRP;Fremskrittspartiet;11;Hege Libekk;1968;K;N;J
0104;Moss;FRP;Fremskrittspartiet;12;Kristian Svendsen Wennerberg;1979;M;N;J
0104;Moss;FRP;Fremskrittspartiet;13;Knut Kjønaas;1937;M;N;J
0104;Moss;FRP;Fremskrittspartiet;14;Johnny Gunnar Ramsvik;1948;M;N;J
0104;Moss;FRP;Fremskrittspartiet;15;Knut Gunnar Larsen;1950;M;N;J
0104;Moss;FRP;Fremskrittspartiet;16;Egil Broch;1945;M;N;J
0104;Moss;FRP;Fremskrittspartiet;17;Tommy Kittelsen;1981;M;N;J
0104;Moss;FRP;Fremskrittspartiet;18;Edd Inge Wikhaug;1962;M;N;J
0104;Moss;FRP;Fremskrittspartiet;19;Bente Hylander;1953;K;N;J
0104;Moss;FRP;Fremskrittspartiet;20;Marianne Madsen;1968;K;N;J
0104;Moss;FRP;Fremskrittspartiet;21;Hans Petter Grønvold;1950;M;N;J
0104;Moss;FRP;Fremskrittspartiet;22;Henry Harry Pongo;1957;M;N;J
0104;Moss;FRP;Fremskrittspartiet;23;Ulf Isak Leirstein;1973;M;N;J
0104;Moss;H;Høyre;1;Tage Pettersen;1972;M;N;J
0104;Moss;H;Høyre;2;Unni Bøhm Tveito;1964;K;N;J
0104;Moss;H;Høyre;3;Kjell Kåsin;1943;M;N;J
0104;Moss;H;Høyre;4;Gretha Kant;1945;K;N;J
0104;Moss;H;Høyre;5;Simen Nord;1989;M;N;J
0104;Moss;H;Høyre;6;Sissel Rundblad;1957;K;N;J
0104;Moss;H;Høyre;7;Sverre Alhaug Høstmark;1952;M;N;J
0104;Moss;H;Høyre;8;Pia Berg;1966;K;N;J
0104;Moss;H;Høyre;9;Jørn Ramberg;1956;M;N;J
0104;Moss;H;Høyre;10;Magne Nord Berg;1981;M;N;J
0104;Moss;H;Høyre;11;Tove Seth;1949;K;N;J
0104;Moss;H;Høyre;12;Kristin Salbuvik;1991;K;N;J
0104;Moss;H;Høyre;13;Simen Syrrist;1974;M;N;J
0104;Moss;H;Høyre;14;Eivind Holsen Sundrehagen;1976;M;N;J
0104;Moss;H;Høyre;15;Else Brit Rosli;1941;K;N;J
0104;Moss;H;Høyre;16;Christer Johnsen;1969;M;N;J
0104;Moss;H;Høyre;17;Svein Skageberg;1944;M;N;J
0104;Moss;H;Høyre;18;Irene Brevad;1970;K;N;J
0104;Moss;H;Høyre;19;Jon Erik Haave;1958;M;N;J
0104;Moss;H;Høyre;20;Simen Jørgensen;1991;M;N;J
0104;Moss;H;Høyre;21;Christen Stray;1973;M;N;J
0104;Moss;H;Høyre;22;Elin Heiberg;1973;K;N;J
0104;Moss;H;Høyre;23;Lars Sundsbø;1960;M;N;J
0104;Moss;H;Høyre;24;Karita Plukkerud Nebihu;1968;K;N;J
0104;Moss;H;Høyre;25;Thor Christian Hansteen;1965;M;N;J
0104;Moss;H;Høyre;26;Sverre Salbuvik;1989;M;N;J
0104;Moss;H;Høyre;27;Svein Lie;1951;M;N;J
0104;Moss;H;Høyre;28;Per Skau Thorvaldsen;1961;M;N;J
0104;Moss;H;Høyre;29;Georg Brynildsen;1941;M;N;J
0104;Moss;H;Høyre;30;Espen Herud;1961;M;N;J
0104;Moss;H;Høyre;31;Kirsti Synnøve Andresen;1951;K;N;J
0104;Moss;H;Høyre;32;Ketil Reed Aasgaard;1961;M;N;J
0104;Moss;H;Høyre;33;Rode E Holst-Larsen;1980;K;N;J
0104;Moss;H;Høyre;34;Nanna Michelle Brinkmann;1979;K;N;J
0104;Moss;H;Høyre;35;Halstein Sjølie;1968;M;N;J
0104;Moss;H;Høyre;36;Kjellaug Nakkim;1940;K;N;J
0104;Moss;KRF;Kristelig Folkeparti;1;Halvard Sand;1965;M;J;J
0104;Moss;KRF;Kristelig Folkeparti;2;Knut Arild Andreassen;1965;M;N;J
0104;Moss;KRF;Kristelig Folkeparti;3;Roar Jørn Hermansen;1963;M;N;J
0104;Moss;KRF;Kristelig Folkeparti;4;Ranveig Flor Johannessen;1941;K;N;J
0104;Moss;KRF;Kristelig Folkeparti;5;Christine Røsaker;1976;K;N;J
0104;Moss;KRF;Kristelig Folkeparti;6;Mona Sjøvold;1962;K;N;J
0104;Moss;KRF;Kristelig Folkeparti;7;Arnfinn Andersen;1958;M;N;J
0104;Moss;KRF;Kristelig Folkeparti;8;Alf Danielsen;1958;M;N;J
0104;Moss;KRF;Kristelig Folkeparti;9;Siri-Anne Judson;1975;K;N;J
0104;Moss;KRF;Kristelig Folkeparti;10;Eiliv Didriksen;1935;M;N;J
0104;Moss;KRF;Kristelig Folkeparti;11;Henriette Welten;1971;K;N;J
0104;Moss;KRF;Kristelig Folkeparti;12;Bjørn Haugen;1963;M;N;J
0104;Moss;KRF;Kristelig Folkeparti;13;Åse Danielsen;1956;K;N;J
0104;Moss;KRF;Kristelig Folkeparti;14;Sverre Rui;1931;M;N;J
0104;Moss;KRF;Kristelig Folkeparti;15;Christin Skolt;1964;K;N;J
0104;Moss;KRF;Kristelig Folkeparti;16;Per Sannvoll;1937;M;N;J
0104;Moss;KRF;Kristelig Folkeparti;17;Stig Stordal;1975;M;N;J
0104;Moss;KRF;Kristelig Folkeparti;18;Marit Kolltveit;1964;K;N;J
0104;Moss;KRF;Kristelig Folkeparti;19;Ole Podhorny;1950;M;N;J
0104;Moss;KRF;Kristelig Folkeparti;20;Kjell S. Høidebraaten;1940;M;N;J
0104;Moss;KRF;Kristelig Folkeparti;21;Bjørn Angell;1939;M;N;J
0104;Moss;MDG;Miljøpartiet De Grønne;1;Anne Margrethe Korg;1956;K;N;N
0104;Moss;MDG;Miljøpartiet De Grønne;2;Mei-Mei Guttulsrød;1962;K;N;N
0104;Moss;MDG;Miljøpartiet De Grønne;3;Tor Helge Askedølen;1973;M;N;N
0104;Moss;MDG;Miljøpartiet De Grønne;4;Iren Hagman Elvestad;1965;K;N;N
0104;Moss;MDG;Miljøpartiet De Grønne;5;Jens Petter Elvestad;1956;M;N;N
0104;Moss;MDG;Miljøpartiet De Grønne;6;Mette Mathisen Isberg;1955;K;N;N
0104;Moss;MDG;Miljøpartiet De Grønne;7;Marte Guttulsrød;1988;K;N;N
0104;Moss;PP;Pensjonistpartiet;1;Rolf A. Anundsen;1944;M;N;J
0104;Moss;PP;Pensjonistpartiet;2;Arild Bjørn Johannessen;1937;M;N;J
0104;Moss;PP;Pensjonistpartiet;3;Erik Andersen;1935;M;N;J
0104;Moss;PP;Pensjonistpartiet;4;Sigmund Bakkeli;1938;M;N;J
0104;Moss;PP;Pensjonistpartiet;5;Bjarne Nilsen;1935;M;N;J
0104;Moss;PP;Pensjonistpartiet;6;Emilie Løvheim;1928;K;N;J
0104;Moss;PP;Pensjonistpartiet;7;Marion Johansen;1941;K;N;J
0104;Moss;PP;Pensjonistpartiet;8;Terje Tveter;1939;M;N;J
0104;Moss;PP;Pensjonistpartiet;9;Grethe Johannessen;1939;K;N;J
0104;Moss;RØDT;Rødt;1;Eirik Tveiten;1946;M;J;J
0104;Moss;RØDT;Rødt;2;Britt Øyen;1967;K;J;J
0104;Moss;RØDT;Rødt;3;Grete Rosengren;1969;K;J;J
0104;Moss;RØDT;Rødt;4;Rune Boutroue Bekkhus;1977;M;N;J
0104;Moss;RØDT;Rødt;5;Truls Are Bakken;1972;M;N;J
0104;Moss;RØDT;Rødt;6;Stine Bakketun;1981;K;N;J
0104;Moss;RØDT;Rødt;7;Paal Tveiten;1977;M;N;J
0104;Moss;RØDT;Rødt;8;Trude Kathrine Galle;1974;K;N;J
0104;Moss;RØDT;Rødt;9;Anders Ericson;1951;M;N;J
0104;Moss;RØDT;Rødt;10;Hege Rytter Jacobsen;1970;K;N;J
0104;Moss;RØDT;Rødt;11;Bjørn Aslaksen Grønna;1948;M;N;J
0104;Moss;RØDT;Rødt;12;Anita Bødtger;1952;K;N;J
0104;Moss;RØDT;Rødt;13;Rune Pedersen;1945;M;N;J
0104;Moss;RØDT;Rødt;14;Ketil Torstenson;1951;M;N;J
0104;Moss;RØDT;Rødt;15;Unni Skurtveit;1952;K;N;J
0104;Moss;RØDT;Rødt;16;Ramon Barrieentos;1944;M;N;J
0104;Moss;RØDT;Rødt;17;Mette Thue Hofsten;1964;K;N;J
0104;Moss;RØDT;Rødt;18;Jan Willadssen;1949;M;N;J
0104;Moss;RØDT;Rødt;19;Geir Hovland;1948;M;N;J
0104;Moss;RØDT;Rødt;20;Karin Størdal;1950;K;N;J
0104;Moss;RØDT;Rødt;21;Salih Haziraj;1966;M;N;J
0104;Moss;RØDT;Rødt;22;Bjørnar Berg;1972;M;N;J
0104;Moss;RØDT;Rødt;23;Helle Tennøe Andersen;1974;K;N;J
0104;Moss;RØDT;Rødt;24;Erling Hagen;1950;M;N;J
0104;Moss;RØDT;Rødt;25;Janicke Sørensen;1948;K;N;J
0104;Moss;RØDT;Rødt;26;Steinar Bakkland;1964;M;N;J
0104;Moss;RØDT;Rødt;27;Birigit Brembo;1950;K;N;J
0104;Moss;RØDT;Rødt;28;Øystein Thorp;1979;M;N;J
0104;Moss;RØDT;Rødt;29;Tore Gimnes Berg;1962;M;N;J
0104;Moss;RØDT;Rødt;30;Linda Karender;1964;K;N;J
0104;Moss;RØDT;Rødt;31;Lars August Østerlie;1979;M;N;J
0104;Moss;RØDT;Rødt;32;Harald Rygge;1945;M;N;J
0104;Moss;RØDT;Rødt;33;Remi Sølvberg;1976;M;N;J
0104;Moss;RØDT;Rødt;34;Grete Kristine Tonholt;1959;K;N;J
0104;Moss;RØDT;Rødt;35;Erik Johansen;1948;M;N;J
0104;Moss;RØDT;Rødt;36;Per Tveiten;1950;M;N;J
0104;Moss;RØDT;Rødt;37;Rune Andersen;1947;M;N;J
0104;Moss;RØDT;Rødt;38;Edna Arnesdatter Yttermo;1955;K;N;J
0104;Moss;RØDT;Rødt;39;Eivind Rasten;1952;M;N;J
0104;Moss;RØDT;Rødt;40;Kjersti Solstad;1968;K;N;J
0104;Moss;RØDT;Rødt;41;Birger Thurn-Paulsen;1943;M;N;J
0104;Moss;RØDT;Rødt;42;Tore Fredriksen;1954;M;N;J
0104;Moss;RØDT;Rødt;43;Laila Vogt;1945;K;N;J
0104;Moss;RØDT;Rødt;44;Einar Wik;1959;M;N;J
0104;Moss;RØDT;Rødt;45;Gunnar Andreas Berg;1933;M;N;J
0104;Moss;SV;Sosialistisk Venstreparti;1;May Elisabeth Hansen;1953;K;J;J
0104;Moss;SV;Sosialistisk Venstreparti;2;Knut Lindelien;1951;M;J;J
0104;Moss;SV;Sosialistisk Venstreparti;3;Øivind Tandberg-Hanssen;1963;M;J;J
0104;Moss;SV;Sosialistisk Venstreparti;4;Anita Lyngholm;1979;K;N;J
0104;Moss;SV;Sosialistisk Venstreparti;5;Karin Haave;1954;K;N;J
0104;Moss;SV;Sosialistisk Venstreparti;6;Lennart Fløseth;1967;M;N;J
0104;Moss;SV;Sosialistisk Venstreparti;7;Anne Lise Kure Gjøstøl;1940;K;N;J
0104;Moss;SV;Sosialistisk Venstreparti;8;Steinar Egil Hagen;1953;M;N;J
0104;Moss;SV;Sosialistisk Venstreparti;9;Terje Turøy;1957;M;N;J
0104;Moss;SV;Sosialistisk Venstreparti;10;Jelka Palmer Kverndokk;1973;K;N;J
0104;Moss;SV;Sosialistisk Venstreparti;11;Rolf Karlsen;1950;M;N;J
0104;Moss;SV;Sosialistisk Venstreparti;12;Bjørg Selstad;1944;K;N;J
0104;Moss;SV;Sosialistisk Venstreparti;13;Torunn Ekeberg;1949;M;N;J
0104;Moss;SV;Sosialistisk Venstreparti;14;Terje Hermansen;1945;M;N;J
0104;Moss;SV;Sosialistisk Venstreparti;15;Gerd Eva Bjerrang;1944;K;N;J
0104;Moss;SV;Sosialistisk Venstreparti;16;Terje Flesjø;1947;M;N;J
0104;Moss;SV;Sosialistisk Venstreparti;17;Jo Ranke;1944;M;N;J
0104;Moss;SV;Sosialistisk Venstreparti;18;Mariannse Kalleberg Gamst;1964;K;N;J
0104;Moss;SV;Sosialistisk Venstreparti;19;Anders Rekaa;1953;M;N;J
0104;Moss;SV;Sosialistisk Venstreparti;20;Vilde Rodin;1991;K;N;J
0104;Moss;SV;Sosialistisk Venstreparti;21;Miloslav Rozmara;1953;M;N;J
0104;Moss;SV;Sosialistisk Venstreparti;22;Kirsti Rodin;1960;K;N;J
0104;Moss;SV;Sosialistisk Venstreparti;23;Erik Størdal Rygge;1974;M;N;J
0104;Moss;SV;Sosialistisk Venstreparti;24;Eva Thue Vold;1977;K;N;J
0104;Moss;V;Venstre;1;Sindre Westerlund Mork;1961;M;J;J
0104;Moss;V;Venstre;2;Cathrine Orm;1974;K;J;J
0104;Moss;V;Venstre;3;Per Vagmo;1944;M;J;J
0104;Moss;V;Venstre;4;Joacim Sveli;1980;M;J;J
0104;Moss;V;Venstre;5;Aud-Kristin Ekvold;1937;K;J;J
0104;Moss;V;Venstre;6;Ole Peder Kjelstadli;1944;M;J;J
0104;Moss;V;Venstre;7;Benjamin Wikhaug;1993;M;N;J
0104;Moss;V;Venstre;8;Elisabeth Meidell Andenæs Torp;1971;K;N;J
0104;Moss;V;Venstre;9;Terje Norum;1970;M;N;J
0104;Moss;V;Venstre;10;Jørn Stave;1975;M;N;J
0104;Moss;V;Venstre;11;Kari Aanes Ekhougen;1967;K;N;J
0104;Moss;V;Venstre;12;Dag Ottar Sætre;1975;M;N;J
0104;Moss;V;Venstre;13;Torunn Isberg;1949;K;N;J
0104;Moss;V;Venstre;14;Ali Yasar Øzbal;1993;M;N;J
0104;Moss;V;Venstre;15;Ida Johanne Bohmann;1990;K;N;J
0104;Moss;V;Venstre;16;Haakon Vardal;1963;M;N;J
0104;Moss;V;Venstre;17;Kyrre Idar Stenersen;1965;M;N;J
0104;Moss;V;Venstre;18;Ida Skjerve;1982;K;N;J
0104;Moss;V;Venstre;19;Nora Marie Gudem;1935;K;N;J
0104;Moss;V;Venstre;20;John-Arild Bodding;1970;M;N;J
0104;Moss;V;Venstre;21;Eystein Simonsen;1963;M;N;J
0104;Moss;V;Venstre;22;Johannes Wilberg Halvrosen;1978;M;N;J
0104;Moss;V;Venstre;23;Line Hellerud Hansen;1972;K;N;J
0104;Moss;V;Venstre;24;Helge Jodalen;1951;M;N;J
0104;Moss;V;Venstre;25;Henry Mogstad;1938;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;1;Sindre Martinsen-Evje;1981;M;J;J
0105;Sarpsborg;A;Det norske Arbeiderparti;2;Linda Marie Engsmyr;1972;K;J;J
0105;Sarpsborg;A;Det norske Arbeiderparti;3;Svein Larsen;1959;M;J;J
0105;Sarpsborg;A;Det norske Arbeiderparti;4;Elsie Anita Brenne;1960;K;J;J
0105;Sarpsborg;A;Det norske Arbeiderparti;5;Tor Egil Brusevold;1957;M;J;J
0105;Sarpsborg;A;Det norske Arbeiderparti;6;Elise Waagen;1990;K;J;J
0105;Sarpsborg;A;Det norske Arbeiderparti;7;Fredrik Bjørnebekk;1990;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;8;Grethe-Lise Lunde Ingerø;1958;K;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;9;Ole Henrik Grønn;1984;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;10;Rebecca Skauge;1972;K;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;11;Thor Ragnar Pinaas;1953;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;12;Solveig Victoria Jacobsen;1971;K;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;13;Bjørn Hansen Lysås;1938;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;14;Trine Jørgensen;1963;K;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;15;Stig Aimar Hansen;1966;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;16;Therese Thorbjørnsen;1984;K;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;17;Per Hugo Samuelsen;1957;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;18;Hildur Bakkene;1987;K;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;19;Rolf Egil Lunde;1936;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;20;Kjersti Tharaldsen;1946;K;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;21;Chiga Bisimwa Nyamugira;1981;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;22;Sofie Tømmerås Lyshagen;1993;K;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;23;Einar Ragnli Lunde;1950;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;24;Hilde Bärnholdt-Olsen;1964;K;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;25;Åge Langeland;1931;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;26;Line Bunes Olsen;1964;K;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;27;Morten Gressum;1958;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;28;Lisbeth Nesteng;1949;K;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;29;Gunnar Buvik;1957;M;N;J
0105;Sarpsborg;A;Det norske Arbeiderparti;30;Camilla Mari Larsen;1990;K;N;J
